2026-05-07 22:54:35,635 | INFO     | __init__:1050 | Created dataset directories at C:\Users\amork\Desktop\data\manifest-1600709154662\CRISP-ML(Q)\data\classification_dataset
2026-05-08 00:22:14,566 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0091_nodule_0.npz
2026-05-08 00:22:14,587 | INFO     | run:1440 | Progress: 73/1010 patients, 152 patches extracted
2026-05-08 00:22:14,587 | INFO     | run:1434 | Processing patient LIDC-IDRI-0092...
2026-05-08 00:22:14,591 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0092...
2026-05-08 00:22:34,134 | INFO     | _process_scan:953 | Found 4 nodule clusters
2026-05-08 00:22:34,196 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0092_nodule_0.npz
2026-05-08 00:22:34,263 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0092_nodule_1.npz
2026-05-08 00:22:34,303 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0092_nodule_2.npz
2026-05-08 00:22:34,327 | INFO     | run:1440 | Progress: 74/1010 patients, 155 patches extracted
2026-05-08 00:22:34,327 | INFO     | run:1434 | Processing patient LIDC-IDRI-0093...
2026-05-08 00:22:34,332 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0093...
2026-05-08 00:22:43,916 | INFO     | _process_scan:953 | Found 2 nodule clusters
2026-05-08 00:22:43,969 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0093_nodule_0.npz
2026-05-08 00:22:43,984 | INFO     | run:1440 | Progress: 75/1010 patients, 156 patches extracted
2026-05-08 00:22:43,984 | INFO     | run:1434 | Processing patient LIDC-IDRI-0094...
2026-05-08 00:22:43,988 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0094...
2026-05-08 00:23:02,253 | INFO     | _process_scan:953 | Found 1 nodule clusters
2026-05-08 00:23:02,326 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0094_nodule_0.npz
2026-05-08 00:23:02,368 | INFO     | run:1440 | Progress: 76/1010 patients, 157 patches extracted
2026-05-08 00:23:02,369 | INFO     | run:1434 | Processing patient LIDC-IDRI-0095...
2026-05-08 00:23:02,373 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0095...
2026-05-08 00:23:25,851 | INFO     | _process_scan:953 | Found 3 nodule clusters
2026-05-08 00:23:25,917 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0095_nodule_0.npz
2026-05-08 00:23:25,968 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0095_nodule_1.npz
2026-05-08 00:23:25,999 | INFO     | run:1440 | Progress: 77/1010 patients, 159 patches extracted
2026-05-08 00:23:26,000 | INFO     | run:1434 | Processing patient LIDC-IDRI-0096...
2026-05-08 00:23:26,004 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0096...
2026-05-08 00:23:32,112 | INFO     | _process_scan:953 | Found 1 nodule clusters
2026-05-08 00:23:32,151 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0096_nodule_0.npz
2026-05-08 00:23:32,166 | INFO     | run:1440 | Progress: 78/1010 patients, 160 patches extracted
2026-05-08 00:23:32,166 | INFO     | run:1434 | Processing patient LIDC-IDRI-0097...
2026-05-08 00:23:32,171 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0097...
2026-05-08 00:23:47,096 | INFO     | _process_scan:953 | Found 1 nodule clusters
2026-05-08 00:23:47,150 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0097_nodule_0.npz
2026-05-08 00:23:47,174 | INFO     | run:1440 | Progress: 79/1010 patients, 161 patches extracted
2026-05-08 00:23:47,175 | INFO     | run:1434 | Processing patient LIDC-IDRI-0098...
2026-05-08 00:23:47,179 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0098...
2026-05-08 00:23:52,153 | INFO     | _process_scan:953 | Found 1 nodule clusters
2026-05-08 00:23:52,200 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0098_nodule_0.npz
2026-05-08 00:23:52,212 | INFO     | run:1440 | Progress: 80/1010 patients, 162 patches extracted
2026-05-08 00:23:52,213 | INFO     | run:1434 | Processing patient LIDC-IDRI-0099...
2026-05-08 00:23:52,217 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0099...
2026-05-08 00:24:00,845 | INFO     | _process_scan:953 | Found 4 nodule clusters
2026-05-08 00:24:00,897 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0099_nodule_0.npz
2026-05-08 00:24:00,943 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0099_nodule_1.npz
2026-05-08 00:24:00,961 | INFO     | run:1440 | Progress: 81/1010 patients, 164 patches extracted
2026-05-08 00:24:00,962 | INFO     | run:1434 | Processing patient LIDC-IDRI-0100...
2026-05-08 00:24:00,966 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0100...
2026-05-08 00:24:20,471 | INFO     | _process_scan:953 | Found 0 nodule clusters
2026-05-08 00:24:20,498 | INFO     | run:1440 | Progress: 81/1010 patients, 164 patches extracted
2026-05-08 00:24:20,498 | INFO     | run:1434 | Processing patient LIDC-IDRI-0101...
2026-05-08 00:24:20,500 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0101...
2026-05-08 00:24:35,756 | INFO     | _process_scan:953 | Found 1 nodule clusters
2026-05-08 00:24:35,775 | INFO     | run:1440 | Progress: 81/1010 patients, 164 patches extracted
2026-05-08 00:24:35,775 | INFO     | run:1434 | Processing patient LIDC-IDRI-0102...
2026-05-08 00:24:35,779 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0102...
2026-05-08 00:24:44,188 | INFO     | _process_scan:953 | Found 2 nodule clusters
2026-05-08 00:24:44,216 | INFO     | run:1440 | Progress: 81/1010 patients, 164 patches extracted
2026-05-08 00:24:44,217 | INFO     | run:1434 | Processing patient LIDC-IDRI-0103...
2026-05-08 00:24:44,222 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0103...
2026-05-08 00:24:49,915 | INFO     | _process_scan:953 | Found 2 nodule clusters
2026-05-08 00:24:49,966 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0103_nodule_0.npz
2026-05-08 00:24:49,979 | INFO     | run:1440 | Progress: 82/1010 patients, 165 patches extracted
2026-05-08 00:24:49,980 | INFO     | run:1434 | Processing patient LIDC-IDRI-0104...
2026-05-08 00:24:49,984 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0104...
2026-05-08 00:24:55,259 | INFO     | _process_scan:953 | Found 1 nodule clusters
2026-05-08 00:24:55,309 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0104_nodule_0.npz
2026-05-08 00:24:55,322 | INFO     | run:1440 | Progress: 83/1010 patients, 166 patches extracted
2026-05-08 00:24:55,322 | INFO     | run:1434 | Processing patient LIDC-IDRI-0105...
2026-05-08 00:24:55,327 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0105...
2026-05-08 00:25:05,454 | INFO     | _process_scan:953 | Found 2 nodule clusters
2026-05-08 00:25:05,472 | INFO     | run:1440 | Progress: 83/1010 patients, 166 patches extracted
2026-05-08 00:25:05,473 | INFO     | run:1434 | Processing patient LIDC-IDRI-0106...
2026-05-08 00:25:05,478 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0106...
2026-05-08 00:25:13,350 | INFO     | _process_scan:953 | Found 6 nodule clusters
2026-05-08 00:25:13,393 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0106_nodule_0.npz
2026-05-08 00:25:13,409 | INFO     | run:1440 | Progress: 84/1010 patients, 167 patches extracted
2026-05-08 00:25:13,410 | INFO     | run:1434 | Processing patient LIDC-IDRI-0107...
2026-05-08 00:25:13,414 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0107...
2026-05-08 00:25:19,032 | INFO     | _process_scan:953 | Found 3 nodule clusters
2026-05-08 00:25:19,047 | INFO     | run:1440 | Progress: 84/1010 patients, 167 patches extracted
2026-05-08 00:25:19,047 | INFO     | run:1434 | Processing patient LIDC-IDRI-0108...
2026-05-08 00:25:19,051 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0108...
2026-05-08 00:25:25,507 | INFO     | _process_scan:953 | Found 2 nodule clusters
2026-05-08 00:25:25,557 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0108_nodule_0.npz
2026-05-08 00:25:25,575 | INFO     | run:1440 | Progress: 85/1010 patients, 168 patches extracted
2026-05-08 00:25:25,576 | INFO     | run:1434 | Processing patient LIDC-IDRI-0109...
2026-05-08 00:25:25,579 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0109...
2026-05-08 00:25:41,065 | INFO     | _process_scan:953 | Found 1 nodule clusters
2026-05-08 00:25:41,122 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0109_nodule_0.npz
2026-05-08 00:25:41,142 | INFO     | run:1440 | Progress: 86/1010 patients, 169 patches extracted
2026-05-08 00:25:41,143 | INFO     | run:1434 | Processing patient LIDC-IDRI-0110...
2026-05-08 00:25:41,147 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0110...
2026-05-08 00:25:49,152 | INFO     | _process_scan:953 | Found 2 nodule clusters
2026-05-08 00:25:49,196 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0110_nodule_0.npz
2026-05-08 00:25:49,242 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0110_nodule_1.npz
2026-05-08 00:25:49,259 | INFO     | run:1440 | Progress: 87/1010 patients, 171 patches extracted
2026-05-08 00:25:49,259 | INFO     | run:1434 | Processing patient LIDC-IDRI-0111...
2026-05-08 00:25:49,264 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0111...
2026-05-08 00:25:55,590 | INFO     | _process_scan:953 | Found 6 nodule clusters
2026-05-08 00:25:55,635 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0111_nodule_0.npz
2026-05-08 00:25:55,678 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0111_nodule_1.npz
2026-05-08 00:25:55,722 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0111_nodule_2.npz
2026-05-08 00:25:55,738 | INFO     | run:1440 | Progress: 88/1010 patients, 174 patches extracted
2026-05-08 00:25:55,739 | INFO     | run:1434 | Processing patient LIDC-IDRI-0112...
2026-05-08 00:25:55,743 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0112...
2026-05-08 00:26:01,134 | INFO     | _process_scan:953 | Found 1 nodule clusters
2026-05-08 00:26:01,165 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0112_nodule_0.npz
2026-05-08 00:26:01,181 | INFO     | run:1440 | Progress: 89/1010 patients, 175 patches extracted
2026-05-08 00:26:01,181 | INFO     | run:1434 | Processing patient LIDC-IDRI-0113...
2026-05-08 00:26:01,185 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0113...
2026-05-08 00:26:08,247 | INFO     | _process_scan:953 | Found 1 nodule clusters
2026-05-08 00:26:08,268 | INFO     | run:1440 | Progress: 89/1010 patients, 175 patches extracted
2026-05-08 00:26:08,269 | INFO     | run:1434 | Processing patient LIDC-IDRI-0114...
2026-05-08 00:26:08,274 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0114...
2026-05-08 00:26:17,486 | INFO     | _process_scan:953 | Found 1 nodule clusters
2026-05-08 00:26:17,532 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0114_nodule_0.npz
2026-05-08 00:26:17,555 | INFO     | run:1440 | Progress: 90/1010 patients, 176 patches extracted
2026-05-08 00:26:17,556 | INFO     | run:1434 | Processing patient LIDC-IDRI-0115...
2026-05-08 00:26:17,560 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0115...
2026-05-08 00:26:23,016 | INFO     | _process_scan:953 | Found 1 nodule clusters
2026-05-08 00:26:23,057 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0115_nodule_0.npz
2026-05-08 00:26:23,070 | INFO     | run:1440 | Progress: 91/1010 patients, 177 patches extracted
2026-05-08 00:26:23,070 | INFO     | run:1434 | Processing patient LIDC-IDRI-0116...
2026-05-08 00:26:23,074 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0116...
2026-05-08 00:26:31,973 | INFO     | _process_scan:953 | Found 2 nodule clusters
2026-05-08 00:26:32,027 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0116_nodule_0.npz
2026-05-08 00:26:32,055 | INFO     | run:1440 | Progress: 92/1010 patients, 178 patches extracted
2026-05-08 00:26:32,056 | INFO     | run:1434 | Processing patient LIDC-IDRI-0117...
2026-05-08 00:26:32,061 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0117...
2026-05-08 00:26:37,447 | INFO     | _process_scan:953 | Found 1 nodule clusters
2026-05-08 00:26:37,500 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0117_nodule_0.npz
2026-05-08 00:26:37,516 | INFO     | run:1440 | Progress: 93/1010 patients, 179 patches extracted
2026-05-08 00:26:37,516 | INFO     | run:1434 | Processing patient LIDC-IDRI-0118...
2026-05-08 00:26:37,520 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0118...
2026-05-08 00:26:59,496 | INFO     | _process_scan:953 | Found 6 nodule clusters
2026-05-08 00:26:59,539 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0118_nodule_0.npz
2026-05-08 00:26:59,582 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0118_nodule_1.npz
2026-05-08 00:26:59,629 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0118_nodule_2.npz
2026-05-08 00:26:59,669 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0118_nodule_3.npz
2026-05-08 00:26:59,697 | INFO     | run:1440 | Progress: 94/1010 patients, 183 patches extracted
2026-05-08 00:26:59,697 | INFO     | run:1434 | Processing patient LIDC-IDRI-0119...
2026-05-08 00:26:59,702 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0119...
2026-05-08 00:27:14,263 | INFO     | _process_scan:953 | Found 2 nodule clusters
2026-05-08 00:27:14,312 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0119_nodule_0.npz
2026-05-08 00:27:14,357 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0119_nodule_1.npz
2026-05-08 00:27:14,386 | INFO     | run:1440 | Progress: 95/1010 patients, 185 patches extracted
2026-05-08 00:27:14,386 | INFO     | run:1434 | Processing patient LIDC-IDRI-0120...
2026-05-08 00:27:14,390 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0120...
2026-05-08 00:27:25,418 | INFO     | _process_scan:953 | Found 4 nodule clusters
2026-05-08 00:27:25,463 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0120_nodule_0.npz
2026-05-08 00:27:25,505 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0120_nodule_1.npz
2026-05-08 00:27:25,533 | INFO     | run:1440 | Progress: 96/1010 patients, 187 patches extracted
2026-05-08 00:27:25,533 | INFO     | run:1434 | Processing patient LIDC-IDRI-0121...
2026-05-08 00:27:25,537 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0121...
2026-05-08 00:27:46,133 | INFO     | _process_scan:953 | Found 2 nodule clusters
2026-05-08 00:27:46,193 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0121_nodule_0.npz
2026-05-08 00:27:46,243 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0121_nodule_1.npz
2026-05-08 00:27:46,315 | INFO     | run:1440 | Progress: 97/1010 patients, 189 patches extracted
2026-05-08 00:27:46,316 | INFO     | run:1434 | Processing patient LIDC-IDRI-0122...
2026-05-08 00:27:46,321 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0122...
2026-05-08 00:27:51,913 | INFO     | _process_scan:953 | Found 1 nodule clusters
2026-05-08 00:27:51,961 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0122_nodule_0.npz
2026-05-08 00:27:51,976 | INFO     | run:1440 | Progress: 98/1010 patients, 190 patches extracted
2026-05-08 00:27:51,977 | INFO     | run:1434 | Processing patient LIDC-IDRI-0123...
2026-05-08 00:27:51,981 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0123...
2026-05-08 00:28:01,007 | INFO     | _process_scan:953 | Found 1 nodule clusters
2026-05-08 00:28:01,032 | INFO     | run:1440 | Progress: 98/1010 patients, 190 patches extracted
2026-05-08 00:28:01,033 | INFO     | run:1434 | Processing patient LIDC-IDRI-0124...
2026-05-08 00:28:01,037 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0124...
2026-05-08 00:28:07,662 | INFO     | _process_scan:953 | Found 15 nodule clusters
2026-05-08 00:28:07,707 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0124_nodule_0.npz
2026-05-08 00:28:07,753 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0124_nodule_1.npz
2026-05-08 00:28:07,792 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0124_nodule_2.npz
2026-05-08 00:28:07,831 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0124_nodule_3.npz
2026-05-08 00:28:07,866 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0124_nodule_4.npz
2026-05-08 00:28:07,901 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0124_nodule_5.npz
2026-05-08 00:28:07,918 | INFO     | run:1440 | Progress: 99/1010 patients, 196 patches extracted
2026-05-08 00:28:07,919 | INFO     | run:1434 | Processing patient LIDC-IDRI-0125...
2026-05-08 00:28:07,923 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0125...
2026-05-08 00:28:17,648 | INFO     | _process_scan:953 | Found 3 nodule clusters
2026-05-08 00:28:17,673 | INFO     | run:1440 | Progress: 99/1010 patients, 196 patches extracted
2026-05-08 00:28:17,673 | INFO     | run:1434 | Processing patient LIDC-IDRI-0126...
2026-05-08 00:28:17,677 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0126...
2026-05-08 00:28:25,577 | INFO     | _process_scan:953 | Found 2 nodule clusters
2026-05-08 00:28:25,620 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0126_nodule_0.npz
2026-05-08 00:28:25,663 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0126_nodule_1.npz
2026-05-08 00:28:25,683 | INFO     | run:1440 | Progress: 100/1010 patients, 198 patches extracted
2026-05-08 00:28:25,684 | INFO     | run:1434 | Processing patient LIDC-IDRI-0127...
2026-05-08 00:28:25,687 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0127...
2026-05-08 00:28:31,206 | INFO     | _process_scan:953 | Found 1 nodule clusters
2026-05-08 00:28:31,225 | INFO     | run:1440 | Progress: 100/1010 patients, 198 patches extracted
2026-05-08 00:28:31,225 | INFO     | run:1434 | Processing patient LIDC-IDRI-0128...
2026-05-08 00:28:31,230 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0128...
2026-05-08 00:28:50,968 | INFO     | _process_scan:953 | Found 3 nodule clusters
2026-05-08 00:28:51,014 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0128_nodule_0.npz
2026-05-08 00:28:51,075 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0128_nodule_1.npz
2026-05-08 00:28:51,111 | INFO     | run:1440 | Progress: 101/1010 patients, 200 patches extracted
2026-05-08 00:28:51,112 | INFO     | run:1434 | Processing patient LIDC-IDRI-0129...
2026-05-08 00:28:51,117 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0129...
2026-05-08 00:29:04,346 | INFO     | _process_scan:953 | Found 15 nodule clusters
2026-05-08 00:29:04,398 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0129_nodule_0.npz
2026-05-08 00:29:04,446 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0129_nodule_1.npz
2026-05-08 00:29:04,493 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0129_nodule_2.npz
2026-05-08 00:29:04,536 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0129_nodule_3.npz
2026-05-08 00:29:04,578 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0129_nodule_4.npz
2026-05-08 00:29:04,620 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0129_nodule_5.npz
2026-05-08 00:29:04,665 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0129_nodule_6.npz
2026-05-08 00:29:04,709 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0129_nodule_7.npz
2026-05-08 00:29:04,756 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0129_nodule_8.npz
2026-05-08 00:29:04,801 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0129_nodule_9.npz
2026-05-08 00:29:04,844 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0129_nodule_10.npz
2026-05-08 00:29:04,865 | INFO     | run:1440 | Progress: 102/1010 patients, 211 patches extracted
2026-05-08 00:29:04,866 | INFO     | run:1434 | Processing patient LIDC-IDRI-0130...
2026-05-08 00:29:04,870 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0130...
2026-05-08 00:29:17,898 | INFO     | _process_scan:953 | Found 2 nodule clusters
2026-05-08 00:29:17,955 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0130_nodule_0.npz
2026-05-08 00:29:18,002 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0130_nodule_1.npz
2026-05-08 00:29:18,039 | INFO     | run:1440 | Progress: 103/1010 patients, 213 patches extracted
2026-05-08 00:29:18,039 | INFO     | run:1434 | Processing patient LIDC-IDRI-0131...
2026-05-08 00:29:18,043 | INFO     | _process_scan:900 | Loading scan LIDC-IDRI-0131...
2026-05-08 00:29:26,150 | INFO     | _process_scan:953 | Found 2 nodule clusters
2026-05-08 00:29:26,193 | INFO     | _process_scan:1043 |   Saved: LIDC_IDRI_0131_nodule_0.npz
